,CAPE,Date,Price,Return_5y,Return_1y,Return_1m,CAPE_Bucket_Full,CAPE_Bucket_Full_Lagged_5y,Perc_0.2_Roll,Perc_0.4_Roll,Perc_0.6_Roll,Perc_0.8_Roll,CAPE_Bucket_Roll,CAPE_Bucket_Roll_Lagged_5y,CAPE_Bucket_Roll_Lagged_1y,CAPE_Bucket_Roll_Lagged_1m,EP,Roll_Median,Roll_Perc_0.05,Roll_Perc_0.95,Return_5y_Log,Return_1y_Log,Return_1m_Log,USD_1M_Libor,Equity_Weight,Cash_Weight,Portfolio
402,21.79,2015-07-31,10259.4599609375,0.11605089740811914,0.08334486556987009,-0.6892522001329608,c)20.4to22.7,d)18.8to20.4,18.92,22.12,26.272000000000002,34.45400000000003,4,4.0,4.0,4.0,0.04589261128958238,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.10979646991567427,0.08005335275829585,-1.1687736286902688,0.001918,1.109425588305016,-0.10942558830501592,-0.7648839059014058
403,21.48,2015-08-31,9660.4404296875,0.09173049130317712,0.019646900439851622,-0.5141870238143577,c)20.4to22.7,e)Below18.8,18.92,22.12,26.272000000000002,34.45400000000003,4,5.0,4.0,4.0,0.04655493482309125,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.08776404402596302,0.019456391324061524,-0.7219315518081731,0.001986,1.1261975972937135,-0.1261975972937135,-0.5793268192075604
404,18.56,2015-09-30,10850.1396484375,0.10448608567089357,0.16332054720510447,3.0295895610681773,e)Below18.8,d)18.8to20.4,18.92,22.12,26.272000000000002,34.45400000000003,5,4.0,4.0,4.0,0.05387931034482759,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.09938014594525753,0.15127845654465433,1.3936645248831572,0.00193,1.3116726496995235,-0.31167264969952346,3.973228238854392
405,20.57,2015-10-31,11382.23046875,0.11219222707430077,0.14040697077117414,0.7762519412541915,c)20.4to22.7,d)18.8to20.4,18.92,22.12,26.272000000000002,34.45400000000003,4,4.0,5.0,5.0,0.04861448711716091,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.10633304696278402,0.1313851906044942,0.5745054933232652,0.00192,1.1783516094059325,-0.17835160940593253,0.9143552891912966
406,21.36,2015-11-30,10743.009765625,0.09213652796524618,0.09560503792345743,-0.5002150822353817,c)20.4to22.7,d)18.8to20.4,18.92,22.12,26.272000000000002,34.45400000000003,4,4.0,4.0,4.0,0.04681647940074907,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.08813589511686301,0.09130675671992447,-0.693577437577986,0.00243,1.132820686743944,-0.1328206867439441,-0.5669767472463514
407,21.43,2015-12-31,9798.1103515625,0.06721700181285462,-0.08380242359955958,-0.668719196628176,c)20.4to22.7,d)18.8to20.4,18.92,22.12,26.272000000000002,34.45400000000003,4,4.0,4.0,4.0,0.04666355576294914,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.0650543272862557,-0.08752324280647099,-1.1047889146939622,0.004295,1.1289482037382796,-0.12894820373827964,-0.7555031683737407
408,18.58,2016-01-31,9495.400390625,0.054794999907462616,-0.16719142120545083,-0.31379880451027586,e)Below18.8,c)20.4to22.7,18.918000000000003,22.082,26.272000000000002,34.45400000000003,5,4.0,4.0,4.0,0.053821313240043064,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.05334643516291375,-0.1829514605882418,-0.3765844063708411,0.00425,1.3102039898776217,-0.31020398987762166,-0.41245881264517115
409,17.81,2016-02-29,9965.509765625,0.07193687263514481,-0.16719302578117767,0.7858083183683207,e)Below18.8,c)20.4to22.7,18.91,21.990000000000002,26.272000000000002,34.45400000000003,5,3.0,3.0,5.0,0.05614823133071309,0.041605993063302045,0.020595709570957098,0.06008552465245379,0.06946717344745962,-0.1829533872942262,0.5798711521528028,0.004405,1.3682528833675127,-0.3682528833675127,1.0735623434303971
410,19.13,2016-03-31,10038.9697265625,0.059639829185255566,-0.12356933947806703,0.0921329400665023,d)18.8to20.4,c)20.4to22.7,18.91,21.838,26.272000000000002,34.45400000000003,4,4.0,3.0,5.0,0.05227391531625719,0.041605993063302045,0.020595709570957098,0.06008552465245379,0.05792906659689022,-0.1318976872516721,0.08813260990064184,0.004373,1.2701436365538643,-0.2701436365538643,0.11584072941981641
411,19.03,2016-04-30,10262.740234375,0.07068867200730566,-0.10084967579736459,0.30283765355168035,d)18.8to20.4,c)20.4to22.7,18.91,21.702,26.272000000000002,34.45400000000003,4,4.0,3.0,4.0,0.05254860746190226,0.041605993063302045,0.020595709570957098,0.06008552465245379,0.06830206013854591,-0.10630504580531146,0.26454469602230474,0.004358,1.2770996616727,-0.27709966167269995,0.3855462645670357
412,19.26,2016-05-31,9680.08984375,0.055866150080705834,-0.11556723448423478,-0.504101698208178,d)18.8to20.4,c)20.4to22.7,18.91,21.534000000000002,26.272000000000002,34.45400000000003,4,3.0,3.0,4.0,0.05192107995846313,0.041762898360843306,0.020595709570957098,0.06008552465245379,0.05436142543286583,-0.12280878238597055,-0.7013844099901457,0.004689,1.25723548151988,-0.25723548151988007,-0.6349807184545947
413,18.13,2016-06-30,10337.5,0.07625559550645189,-0.08590424204470892,1.2000553798425804,e)Below18.8,c)20.4to22.7,18.878,21.46,26.272000000000002,34.45400000000003,5,4.0,4.0,4.0,0.05515719801434087,0.041911148365465216,0.020595709570957098,0.06008552465245379,0.07348797582313099,-0.0898199450121703,0.7884825327031625,0.004651,1.3354295182577904,-0.33542951825779044,1.60102929509643
414,19.34,2016-07-31,10592.6904296875,0.12860724570605675,0.032480312805816425,0.33995154050399123,d)18.8to20.4,c)20.4to22.7,18.878,21.426000000000002,26.272000000000002,34.45400000000003,4,4.0,4.0,5.0,0.05170630816959669,0.042008205761679976,0.020595709570957098,0.06008552465245379,0.12098434661563331,0.031963978170843746,0.2926334495059023,0.004959,1.245584903041515,-0.24558490304151492,0.4222206510832947
415,19.6,2016-08-31,10511.01953125,0.1382156045990599,0.08804765245988011,-0.0886970966673728,d)18.8to20.4,e)Below18.8,18.878,21.396,26.272000000000002,34.45400000000003,4,5.0,4.0,4.0,0.0510204081632653,0.042167496443812236,0.020595709570957098,0.06008552465245379,0.12946177698489403,0.08438494569143856,-0.09287994156103659,0.005249,1.2241821518075726,-0.22418215180757262,-0.10975813477218666
416,19.68,2016-09-30,10665.009765625,0.11670799477365978,-0.017062442402680067,0.19068524672563503,d)18.8to20.4,e)Below18.8,18.878,21.32,26.272000000000002,34.45400000000003,4,5.0,5.0,4.0,0.0508130081300813,0.04229233203979074,0.020595709570957098,0.06008552465245379,0.11038506672907161,-0.017209683134061037,0.17452897897716302,0.005311,1.2157689539114351,-0.21576895391143514,0.2306832540237456
417,19.72,2016-10-31,10640.2998046875,0.11810827801059687,-0.06518324032354439,-0.027451451436948604,d)18.8to20.4,e)Below18.8,18.878,21.220000000000002,26.272000000000002,34.45400000000003,4,5.0,4.0,4.0,0.05070993914807303,0.04239987804080024,0.020595709570957098,0.06008552465245379,0.11163821978441613,-0.06740474785549744,-0.027835283333972127,0.005338000000000001,1.2104355538288287,-0.21043555382882873,-0.034351517809826364
418,19.39,2016-11-30,11481.0595703125,0.1424844158185674,0.06870046856413348,1.490790865187971,d)18.8to20.4,e)Below18.8,18.878,21.124000000000002,26.172,34.45400000000003,4,5.0,4.0,4.0,0.05157297576070139,0.04258993223339573,0.020595709570957098,0.06008552465245379,0.13320520327180613,0.06644339499171084,0.9126002765885143,0.006237,1.2274774776424504,-0.2274774776424504,1.828493433865281
419,20.44,2016-12-31,11535.3095703125,0.12298512099165948,0.17729941350098888,0.05819914186884856,c)20.4to22.7,e)Below18.8,18.878,21.01,26.098000000000003,34.45400000000003,4,5.0,4.0,4.0,0.04892367906066536,0.04275332119643497,0.020595709570957098,0.06008552465245379,0.11599042632895981,0.16322318292894245,0.056568540552816446,0.007717000000000001,1.156251880427811,-0.15625188042781102,0.06608707146387967
420,20.62,2017-01-31,11834.41015625,0.11535764163605977,0.24633082012364138,0.35959123026402495,c)20.4to22.7,e)Below18.8,18.878,20.912,26.004,34.45400000000003,4,5.0,5.0,4.0,0.04849660523763336,0.0430027475159002,0.020595709570957098,0.06008552465245379,0.1091751083117958,0.22020389084206418,0.3071840885866181,0.007794,1.1391208773805417,-0.13912087738054169,0.40853356959840054
421,20.85,2017-02-28,12312.8701171875,0.12128115833529307,0.23554844727155633,0.6089856709263106,c)20.4to22.7,d)18.8to20.4,18.878,20.884,25.654000000000003,34.45400000000003,4,4.0,5.0,4.0,0.047961630695443645,0.043299514902944966,0.020595709570957098,0.06008552465245379,0.11447192293256134,0.21151495836211442,0.4756039623934071,0.007889,1.1180586888765442,-0.11805868887654425,0.6799503557839264
422,22.92,2017-03-31,12438.009765625,0.12965427805135343,0.23897273369744165,0.129013517410292,b)22.7to29.5,d)18.8to20.4,18.878,20.884,25.402,34.45400000000003,3,4.0,4.0,4.0,0.04363001745200698,0.04349757594196186,0.020595709570957098,0.06008552465245379,0.12191163728529887,0.21428259570383879,0.12134425800133479,0.009828,1.003353814389148,-0.0033538143891480576,0.12941324351356068
423,23.02,2017-04-30,12615.0595703125,0.15027649096321682,0.22920967326625075,0.1848433802009044,b)22.7to29.5,d)18.8to20.4,18.878,20.884,25.316000000000003,34.45400000000003,3,4.0,4.0,3.0,0.043440486533449174,0.04353525199272808,0.020595709570957098,0.06008552465245379,0.14000234040177384,0.20637142080574863,0.1696105972452228,0.00995,0.9976002556840712,0.00239974431592882,0.1844236808058737
424,22.85,2017-05-31,12325.1201171875,0.13946653113264795,0.2732443929893149,-0.24347678797530015,b)22.7to29.5,e)Below18.8,18.878,20.884,25.268,34.45400000000003,3,5.0,4.0,3.0,0.0437636761487965,0.04363953949859188,0.020595709570957098,0.06008552465245379,0.13056019773442443,0.2415682830731476,-0.27902206278136066,0.010603,1.0031435105469202,-0.003143510546920192,-0.24427549046855976
425,22.38,2017-06-30,12118.25,0.12341769433772387,0.17226118500604604,-0.18382184369857857,c)20.4to22.7,e)Below18.8,18.878,20.884,25.242,34.45400000000003,3,5.0,5.0,3.0,0.044682752457551385,0.04368723300258402,0.020595709570957098,0.06008552465245379,0.11637555169335055,0.1589345204272563,-0.20312261904753262,0.012239,1.0252095243523645,-0.025209524352364454,-0.188764444312343
426,22.05,2017-07-31,12055.83984375,0.11579161543665228,0.13812821433559686,-0.06008031308382844,c)20.4to22.7,e)Below18.8,18.878,20.884,25.176000000000002,33.124000000000024,3,5.0,4.0,3.0,0.045351473922902494,0.04374454030439388,0.020595709570957098,0.06008552465245379,0.10956412200479698,0.1293849957335039,-0.061960846819126586,0.012317,1.0406923561225172,-0.040692356122517204,-0.06302633033014896
427,21.39,2017-08-31,12828.8603515625,0.12195775888251559,0.22051531855890816,1.1080809927005264,c)20.4to22.7,e)Below18.8,18.878,20.884,24.948000000000004,32.60000000000001,3,5.0,4.0,3.0,0.04675081813931744,0.04381166263580176,0.020595709570957098,0.06008552465245379,0.11507515833699983,0.1992731618240665,0.7457780515257156,0.012317,1.0744281911032003,-0.07442819110320031,1.189636724553247
428,23.01,2017-09-30,13229.5703125,0.12749412609336153,0.2404649037585489,0.4464117264130263,b)22.7to29.5,e)Below18.8,18.878,20.884,24.796,32.32200000000001,3,5.0,4.0,3.0,0.0434593654932638,0.04381166263580176,0.020595709570957098,0.06008552465245379,0.11999758270783242,0.21548623173703657,0.36908581793280193,0.012322,0.9910787846990189,0.008921215300981111,0.4425391185037517
429,23.54,2017-10-31,13023.98046875,0.11953550146523817,0.22402382525090014,-0.17134077547183124,b)22.7to29.5,e)Below18.8,18.878,20.884,24.636000000000003,32.03000000000001,3,5.0,4.0,3.0,0.04248088360237893,0.04381166263580176,0.020595709570957098,0.06008552465245379,0.11291386844777627,0.20214364897495707,-0.18794627647892642,0.012433000000000001,0.9663007023285257,0.03369929767147428,-0.16514772830799532
430,23.12,2017-11-30,12917.6396484375,0.11155875962922623,0.1251260886965242,-0.09369756257635442,b)22.7to29.5,e)Below18.8,18.878,20.884,24.366,31.914,3,5.0,4.0,3.0,0.04325259515570934,0.04381166263580176,0.020595709570957098,0.06008552465245379,0.1057633181882971,0.11789510821737421,-0.09838221250248022,0.013718999999999999,0.9858427425163007,0.014157257483699337,-0.09217683864194706
431,22.68,2017-12-31,13189.48046875,0.11145972741973886,0.1434006507024923,0.2839091268058598,c)20.4to22.7,e)Below18.8,18.878,20.884,24.238,31.884,3,5.0,4.0,3.0,0.04409171075837742,0.04397567994059222,0.020595709570957098,0.06008552465245379,0.10567422112488549,0.13400684894193288,0.24990942924752046,0.015643,1.0029382466731167,-0.0029382466731167067,0.28469735886045705
432,23.36,2018-01-31,12435.849609375,0.09943060547439053,0.05082124458964832,-0.5064021414112854,b)22.7to29.5,d)18.8to20.4,18.878,20.884,24.17,31.50400000000001,3,5.0,4.0,3.0,0.04280821917808219,0.04397567994059222,0.020595709570957098,0.06008552465245379,0.09479241440003107,0.04957199616355928,-0.7060341447538652,0.015797000000000002,0.9704364084739142,0.029563591526085786,-0.49096405929932946
433,21.83,2018-02-28,12096.73046875,0.09185991455093112,-0.01755396153621336,-0.2823535959678575,c)20.4to22.7,e)Below18.8,18.878,20.884,24.094,31.226000000000003,3,5.0,4.0,3.0,0.04580852038479157,0.0442089759465646,0.020595709570957098,0.06008552465245379,0.08788258571542876,-0.017709859430195353,-0.3317783047316491,0.016701,1.04050524002014,-0.04050524002014,-0.2944668741566615
434,21.99,2018-03-31,12612.1103515625,0.0976945969983749,0.013997463357736217,0.6498220171807128,c)20.4to22.7,e)Below18.8,18.878,20.884,24.052,31.068,3,5.0,3.0,3.0,0.04547521600727604,0.04444476049607464,0.020595709570957098,0.06008552465245379,0.0932121595876736,0.013900403546272836,0.5006674137189521,0.018831,1.0260942095847956,-0.02609420958479558,0.6662872290291496
435,22.62,2018-04-30,12604.8896484375,0.08588187354188292,-0.0008061731154194174,-0.006848664549533701,c)20.4to22.7,e)Below18.8,18.878,20.884,24.034,30.888000000000005,3,5.0,3.0,3.0,0.044208664898320066,0.04444476049607464,0.020595709570957098,0.06008552465245379,0.0823924435347528,-0.0008064982477191203,-0.006872224282679452,0.019093,0.9940213546893716,0.0059786453106284165,-0.006693568538424736
436,22.2,2018-05-31,12306.0,0.09106161748478958,-0.0015513128477212534,-0.2502191329132093,c)20.4to22.7,d)18.8to20.4,18.878,20.884,23.928,30.41800000000001,3,4.0,3.0,3.0,0.04504504504504505,0.044623016157474445,0.020689119170984458,0.06008552465245379,0.08715118324400371,-0.0015525173793951574,-0.28797429236147254,0.020007,1.010712370390469,-0.010712370390469017,-0.2531138953381597
437,21.59,2018-06-30,12805.5,0.09122807119818299,0.0567119839910879,0.6119648099920669,c)20.4to22.7,e)Below18.8,18.878,20.884,23.86,30.294,3,5.0,3.0,3.0,0.04631773969430292,0.044722754921703176,0.021792223111502546,0.06008552465245379,0.08730373284782525,0.055162185359267875,0.4774538138164228,0.020903,1.0416517957035918,-0.04165179570359179,0.6365835957500516
438,22.46,2018-07-31,12364.0595703125,0.0881817627994772,0.025566010378139437,-0.34359091944836195,c)20.4to22.7,e)Below18.8,18.878,20.884,23.794,30.234,3,5.0,3.0,3.0,0.04452359750667854,0.044722754921703176,0.021861985733309042,0.06008552465245379,0.08450819587712809,0.025244665428124282,-0.420971085992848,0.020814,0.9947896657228437,0.005210334277156337,-0.34169224800579573
439,21.37,2018-08-31,12246.73046875,0.07339833048474254,-0.04537658582756332,-0.10811501684575164,c)20.4to22.7,e)Below18.8,18.878,20.884,23.708000000000002,30.116000000000003,3,5.0,3.0,3.0,0.04679457182966776,0.044833107476043785,0.02188088128217812,0.06008552465245379,0.07082962540698996,-0.0464383469796965,-0.11441809736813408,0.021138,1.0513409936748697,-0.05134099367486966,-0.11475099516608721
440,21.27,2018-09-30,11447.509765625,0.04849643274036297,-0.13470282894911667,-0.5550713677921691,c)20.4to22.7,d)18.8to20.4,18.878,20.884,23.638,30.002000000000002,3,5.0,3.0,3.0,0.047014574518100614,0.04497425130563883,0.02188088128217812,0.06008552465245379,0.047357169103561574,-0.14468228070232392,-0.8098413867387271,0.022606,1.0534051108051756,-0.053405110805175626,-0.5859222916287521
441,19.78,2018-10-31,11257.240234375,0.03660156003458637,-0.13565286270308463,-0.18219278377501757,d)18.8to20.4,d)18.8to20.4,18.878,20.856,23.58,29.964000000000002,4,4.0,3.0,3.0,0.05055611729019211,0.04504504504504505,0.02188088128217812,0.06008552465245379,0.03594763172563242,-0.14578081159092587,-0.20112864714214929,0.023069000000000003,1.14425137258145,-0.14425137258145004,-0.21180207782308066
442,19.21,2018-11-30,10558.9599609375,0.02024367142419159,-0.18259370532799335,-0.5362643263012962,d)18.8to20.4,d)18.8to20.4,18.878,20.830000000000002,23.548,29.936,4,4.0,3.0,4.0,0.052056220718375845,0.045106081691447544,0.02188088128217812,0.06008552465245379,0.02004149231878761,-0.20161900703501662,-0.768440557831569,0.023469000000000004,1.1819186992420851,-0.18191869924208515,-0.6380902849444736
443,17.72,2018-12-31,11173.099609375,0.0372361394185623,-0.15287795938228466,0.9707445312138405,e)Below18.8,d)18.8to20.4,18.734,20.796,23.456,29.898,5,4.0,3.0,4.0,0.05643340857787811,0.045218235493053587,0.02188088128217812,0.06008552465245379,0.03655961732503475,-0.1659105089742341,0.6784114059769102,0.025199,1.29355523558035,-0.2935552355803499,1.2483143723812666
444,18.76,2019-01-31,11515.6396484375,0.03508070873717273,-0.07399654947932,0.43672202328333753,e)Below18.8,c)20.4to22.7,18.734,20.75,23.387999999999998,29.706000000000003,4,4.0,3.0,5.0,0.053304904051172705,0.04528986436218928,0.02188088128217812,0.06008552465245379,0.034479403133298184,-0.0768773180786669,0.36236414599294164,0.025137999999999997,1.2097922917720354,-0.2097922917720354,0.5230691787847037
445,18.91,2019-02-28,11526.0400390625,0.03820140720911103,-0.04717724604692064,0.01089184008501598,d)18.8to20.4,c)20.4to22.7,18.734,20.682000000000002,23.368,29.460000000000004,4,4.0,3.0,4.0,0.052882072977260705,0.04533092499951196,0.02188088128217812,0.06008552465245379,0.03748979984169603,-0.04832638008316627,0.01083295121435984,0.024904000000000003,1.1976500056436532,-0.1976500056436532,0.008122336598739618
446,19.17,2019-03-31,12344.080078125,0.05149757575223779,-0.021251817972262943,1.2768964402373757,d)18.8to20.4,d)18.8to20.4,18.734,20.658,23.222,29.401999999999997,4,4.0,3.0,4.0,0.052164840897235255,0.04541334496508927,0.02188088128217812,0.06008552465245379,0.050215410644158284,-0.021480889121774347,0.8228133052556537,0.024945,1.1767192502416828,-0.17671925024168278,1.4981403600951197
447,20.41,2019-04-30,11726.83984375,0.03354729907877596,-0.06965945987447364,-0.4596599454644953,c)20.4to22.7,c)20.4to22.7,18.734,20.632,23.124,29.296000000000003,4,4.0,3.0,4.0,0.04899559039686428,0.045599976545018905,0.02188088128217812,0.06008552465245379,0.03299686501289929,-0.07220458768152085,-0.6155566069996369,0.024805,1.0888796112801111,-0.08887961128011113,-0.5027190014962198
448,19.0,2019-05-31,12398.7998046875,0.04746157578026855,0.007541021021249872,0.9515687098996404,d)18.8to20.4,c)20.4to22.7,18.734,20.6,23.084,29.262,4,4.0,3.0,4.0,0.05263157894736842,0.04576662873377667,0.02188088128217812,0.06008552465245379,0.046369690308681676,0.007512729663687286,0.6686335157810248,0.024305,1.1796888966363936,-0.17968889663639365,1.1181877028224756
449,19.7,2019-06-30,12189.0400390625,0.05317183359017674,-0.04814024918492055,-0.18514887369610544,d)18.8to20.4,d)18.8to20.4,18.734,20.558,23.035999999999998,29.140000000000004,4,4.0,3.0,4.0,0.050761421319796954,0.045850565837186975,0.02188088128217812,0.06008552465245379,0.05180640463463726,-0.0493375756159087,-0.20474984953872902,0.02398,1.1285408015725849,-0.12854080157258485,-0.2120304667529747
450,19.44,2019-07-31,11939.2802734375,0.04742774871931443,-0.03435597300865023,-0.21998361706204062,d)18.8to20.4,d)18.8to20.4,18.734,20.5,23.014,29.102,4,4.0,3.0,4.0,0.05144032921810699,0.04610517549194265,0.02188088128217812,0.06008552465245379,0.04633739546564491,-0.03496001476254307,-0.24844035575246104,0.022243,1.1396467354624031,-0.13964673546240314,-0.2538097733768562
451,18.89,2019-08-31,12428.080078125,0.0557750240457886,0.014808002008189103,0.6184927064226236,d)18.8to20.4,d)18.8to20.4,18.734,20.436,22.956000000000003,28.996000000000002,4,4.0,3.0,4.0,0.05293806246691371,0.04633921291622888,0.02188088128217812,0.06008552465245379,0.0542751171754873,0.014699434017566154,0.4814952879931763,0.02089,1.1727237573383273,-0.17272375733832734,0.7217128912714924
452,19.48,2019-09-30,12866.7900390625,0.06646561391867611,0.12398157350338024,0.5163311452855954,d)18.8to20.4,d)18.8to20.4,18.734,20.422,22.914,28.37000000000001,4,4.0,3.0,4.0,0.0513347022587269,0.046457810480623044,0.02188088128217812,0.06008552465245379,0.06435001642043217,0.1168773576568548,0.41629369693273827,0.020156,1.1276518074213517,-0.12765180742135174,0.5796687993788534
453,20.09,2019-10-31,13236.3798828125,0.058084475212331954,0.17581037689806234,0.40471462610989284,d)18.8to20.4,e)Below18.8,18.734,20.406,22.886,28.172,4,5.0,4.0,4.0,0.049776007964161276,0.04660924529302019,0.02188088128217812,0.06008552465245379,0.056460174494785936,0.16195759234090143,0.3398341690664078,0.017849,1.0828894708019947,-0.08288947080199471,0.4367817131296242
454,20.57,2019-11-30,13249.009765625,0.062043472560849855,0.2547646562388004,0.011510436230495857,c)20.4to22.7,d)18.8to20.4,18.734,20.406,22.858,28.008000000000003,3,4.0,4.0,4.0,0.04861448711716091,0.046674448282968496,0.022714483346596565,0.06008552465245379,0.060194856596684825,0.22694803008943057,0.01144469515078215,0.016971,1.0519128920790428,-0.051912892079042816,0.011226962572838858
455,20.15,2019-12-31,12981.9697265625,0.039531085766895124,0.16189510345631697,-0.21677586455656495,d)18.8to20.4,d)18.8to20.4,18.734,20.392,22.82,27.858,4,4.0,5.0,3.0,0.04962779156327544,0.04671807947115265,0.02307786914972233,0.06008552465245379,0.03876973240645644,0.15005238194211187,-0.24433637179091514,0.017625,1.0786245994942325,-0.0786245994942325,-0.23520553865342672
456,19.71,2020-01-31,11890.349609375,0.008428953540247752,0.03253922251625352,-0.6514634028051889,d)18.8to20.4,c)20.4to22.7,18.734,20.356,22.728,27.574000000000005,4,4.0,4.0,4.0,0.050735667174023336,0.0467726949844926,0.023860279344163845,0.06008552465245379,0.008393628275889433,0.032021033040732796,-1.0540120408236062,0.016619,1.1093980773851055,-0.10939807738510554,-0.7245503332068982
457,18.01,2020-02-29,9935.83984375,-0.03650407238661624,-0.13796587465627463,-0.8840903756205686,e)Below18.8,c)20.4to22.7,18.668000000000003,20.312,22.644000000000002,27.214000000000006,5,3.0,4.0,4.0,0.05552470849528039,0.04680552561520841,0.025673255941703537,0.06008552465245379,-0.03718701779634343,-0.14846042053624386,-2.1549444917093603,0.015153000000000002,1.2533742530421468,-0.2533742530421468,-1.1119354942215287
458,15.17,2020-03-31,10861.6396484375,-0.01057071229802975,-0.1200932285196804,1.9126593453061198,e)Below18.8,b)22.7to29.5,18.644,20.28,22.584,27.036000000000005,5,3.0,4.0,5.0,0.06591957811470006,0.046915526959424844,0.02642060288285488,0.06057855138422679,-0.010626979149010764,-0.12793931862171878,1.069066528229955,0.009929,1.5,-0.5,2.86402451795918
459,16.44,2020-04-30,11586.849609375,0.0030137063924722263,-0.011937592415369291,1.171899661342509,e)Below18.8,b)22.7to29.5,18.575999999999997,20.246,22.5,26.978,5,3.0,4.0,5.0,0.0608272506082725,0.047025631567610984,0.026528376156924847,0.06075703689250354,0.0030091742827111777,-0.012009417657641373,0.7756022045692919,0.003296,1.4032182020582402,-0.4032182020582402,1.643101928587712
460,17.72,2020-05-31,12310.9296875,0.02380031125085491,-0.007086985722140615,1.069692230717794,e)Below18.8,c)20.4to22.7,18.552,20.227999999999998,22.448,26.89,5,3.0,4.0,5.0,0.05643340857787811,0.04714783391158525,0.026823122837134936,0.06075703689250354,0.023521499056590595,-0.007112217688515866,0.7273999154105301,0.001825,1.2736370066577631,-0.27363700665776314,1.3619002232393262
461,18.71,2020-06-30,12313.3603515625,0.017162995371432954,0.010199352213265955,0.0023718487839625713,e)Below18.8,c)20.4to22.7,18.552,20.186,22.404,26.782000000000004,4,4.0,4.0,5.0,0.053447354355959376,0.04735991200454332,0.027326604345124628,0.06075703689250354,0.01701737499280607,0.010147689805584956,0.0023690403904820683,0.001623,1.1820928383977292,-0.18209283839772916,0.0025082087845650037
462,18.62,2020-07-31,12945.3798828125,0.04760619918197162,0.08426802841820957,0.823301630444587,e)Below18.8,c)20.4to22.7,18.552,20.134,22.355999999999998,26.592000000000006,4,4.0,4.0,4.0,0.05370569280343716,0.047630996015285476,0.03026055891857933,0.06075703689250354,0.04650775114247537,0.08090513114244813,0.6006489402898951,0.001549,1.1991933886052617,-0.1991933886052617,0.9869893214981317
463,19.94,2020-08-31,12760.73046875,0.057245199223161736,0.0267660321251475,-0.15835521782729955,d)18.8to20.4,c)20.4to22.7,18.552,20.102,22.298000000000002,26.478,4,4.0,4.0,4.0,0.05015045135406218,0.04782401858984328,0.030724493131176686,0.06075703689250354,0.05566665654498158,0.02641408817153357,-0.17239722765779802,0.001568,1.0774637267727774,-0.07746372677277735,-0.17074346627769685
464,19.7,2020-09-30,11556.48046875,0.012693569711448749,-0.10183655490876198,-0.6956308382811558,d)18.8to20.4,e)Below18.8,18.552,20.03,22.228,26.372000000000003,4,5.0,4.0,4.0,0.050761421319796954,0.04789276424740925,0.030976150260001705,0.06075703689250354,0.012613681687921784,-0.10740321711789738,-1.1895139665404342,0.0015,1.096325442146405,-0.09632544214640504,-0.7627822745124822
465,17.74,2020-10-31,13291.16015625,0.03149494322678925,0.004138614479373803,4.356086951592883,e)Below18.8,c)20.4to22.7,18.506,19.92,22.2,26.246000000000002,5,4.0,4.0,4.0,0.056369785794813984,0.04795013461905452,0.031264784860380514,0.06075703689250354,0.031009151167942294,0.004130073970276828,1.6782336621244984,0.0014000000000000002,1.2854868853890427,-0.28548688538904265,5.59929296624744
466,18.94,2020-11-30,13718.7802734375,0.050117524138915126,0.03545702781737958,0.46228258871683314,d)18.8to20.4,c)20.4to22.7,18.506,19.87,22.164,26.156000000000002,4,4.0,3.0,5.0,0.05279831045406547,0.04801927688618336,0.031344530481652574,0.06075703689250354,0.04890208565733634,0.03484290202318241,0.3799986317856493,0.0015,1.1624830438156406,-0.1624830438156406,0.5371519462687947
467,20.52,2020-12-31,13432.8701171875,0.0651365748728936,0.03473281790993621,-0.22332418231437945,c)20.4to22.7,c)20.4to22.7,18.506,19.87,22.11,26.084000000000003,3,4.0,4.0,4.0,0.04873294346978558,0.04808848558848559,0.03136664529603569,0.06075703689250354,0.06310303025670108,0.034143246444752355,-0.2527322387320751,0.0014000000000000002,1.021927502367047,-0.021927502367047103,-0.22825182235401073
468,20.24,2021-01-31,13786.2900390625,0.0774244474825192,0.1594520339580796,0.3656617500442543,d)18.8to20.4,e)Below18.8,18.506,19.87,22.078,25.982000000000003,3,5.0,4.0,3.0,0.049407114624505935,0.04821628794562579,0.03181352628868924,0.06075703689250354,0.07457342219166985,0.14794750899066,0.3116391097272838,0.0012,1.0411431320540367,-0.041143132054036746,0.38065684795497035
469,21.23,2021-02-28,15008.33984375,0.08534204443947768,0.5105255398405788,1.7709132507062284,c)20.4to22.7,e)Below18.8,18.506,19.87,22.058,25.552000000000007,3,5.0,5.0,3.0,0.047103155911446065,0.04821628794562579,0.03206009860687112,0.06075703689250354,0.08189518564342432,0.4124576299046127,1.0191769592580726,0.0012,0.9612107736685962,0.0387892263314038,1.7022674428829003
