,CAPE,Date,Price,Return_5y,Return_1y,Return_1m,CAPE_Bucket_Full,CAPE_Bucket_Full_Lagged_5y,Perc_0.2_Roll,Perc_0.4_Roll,Perc_0.6_Roll,Perc_0.8_Roll,CAPE_Bucket_Roll,CAPE_Bucket_Roll_Lagged_5y,CAPE_Bucket_Roll_Lagged_1y,CAPE_Bucket_Roll_Lagged_1m,EP,Roll_Median,Roll_Perc_0.05,Roll_Perc_0.95,Equity_Weight
408,18.58,2016-01-31,9495.400390625,0.06113814078976021,-0.16719142120545083,-0.3707367442203515,e)Below18.8,c)20.4to22.7,18.918000000000003,22.082,26.272000000000002,34.45400000000003,5,4.0,4.0,4.0,0.053821313240043064,0.041571415042233315,0.020595709570957098,0.06008552465245379,1.3102039898776217
409,17.81,2016-02-29,9965.509765625,0.08305839915293416,-0.16719302578117767,0.5941100183168446,e)Below18.8,c)20.4to22.7,18.91,21.990000000000002,26.272000000000002,34.45400000000003,5,3.0,3.0,5.0,0.05614823133071309,0.041605993063302045,0.020595709570957098,0.06008552465245379,1.3682528833675127
410,19.13,2016-03-31,10038.9697265625,0.0671907170641187,-0.12356933947806703,0.08845704354138739,d)18.8to20.4,c)20.4to22.7,18.91,21.838,26.272000000000002,34.45400000000003,4,4.0,3.0,5.0,0.05227391531625719,0.041605993063302045,0.020595709570957098,0.06008552465245379,1.2701436365538643
411,19.03,2016-04-30,10262.740234375,0.0814142174076653,-0.10084967579736459,0.2674822384058997,d)18.8to20.4,c)20.4to22.7,18.91,21.702,26.272000000000002,34.45400000000003,4,4.0,3.0,4.0,0.05254860746190226,0.041605993063302045,0.020595709570957098,0.06008552465245379,1.2770996616727
412,19.26,2016-05-31,9680.08984375,0.0624667726693207,-0.11556723448423478,-0.6812804892090107,d)18.8to20.4,c)20.4to22.7,18.91,21.534000000000002,26.272000000000002,34.45400000000003,4,3.0,3.0,4.0,0.05192107995846313,0.041762898360843306,0.020595709570957098,0.06008552465245379,1.25723548151988
413,18.13,2016-06-30,10337.5,0.0888065958760019,-0.08590424204470892,0.8149637040913955,e)Below18.8,c)20.4to22.7,18.878,21.46,26.272000000000002,34.45400000000003,5,4.0,4.0,4.0,0.05515719801434087,0.041911148365465216,0.020595709570957098,0.06008552465245379,1.3354295182577904
414,19.34,2016-07-31,10592.6904296875,0.1662217776041997,0.032480312805816425,0.29623072853688104,d)18.8to20.4,c)20.4to22.7,18.878,21.426000000000002,26.272000000000002,34.45400000000003,4,4.0,4.0,5.0,0.05170630816959669,0.042008205761679976,0.020595709570957098,0.06008552465245379,1.245584903041515
415,19.6,2016-08-31,10511.01953125,0.18207856365253633,0.08804765245988011,-0.09252142198957003,d)18.8to20.4,e)Below18.8,18.878,21.396,26.272000000000002,34.45400000000003,4,5.0,4.0,4.0,0.0510204081632653,0.042167496443812236,0.020595709570957098,0.06008552465245379,1.2241821518075726
416,19.68,2016-09-30,10665.009765625,0.14731866455749745,-0.017062442402680067,0.1758043362973618,d)18.8to20.4,e)Below18.8,18.878,21.32,26.272000000000002,34.45400000000003,4,5.0,5.0,4.0,0.0508130081300813,0.04229233203979074,0.020595709570957098,0.06008552465245379,1.2157689539114351
417,19.72,2016-10-31,10640.2998046875,0.14950171388099256,-0.06518324032354439,-0.027803024822886435,d)18.8to20.4,e)Below18.8,18.878,21.220000000000002,26.272000000000002,34.45400000000003,4,5.0,4.0,4.0,0.05070993914807303,0.04239987804080024,0.020595709570957098,0.06008552465245379,1.2104355538288287
418,19.39,2016-11-30,11481.0595703125,0.1892973248527441,0.06870046856413348,0.9481985820601899,d)18.8to20.4,e)Below18.8,18.878,21.124000000000002,26.172,34.45400000000003,4,5.0,4.0,4.0,0.05157297576070139,0.04258993223339573,0.020595709570957098,0.06008552465245379,1.2274774776424504
419,20.44,2016-12-31,11535.3095703125,0.1571905876148562,0.17729941350098888,0.05670208363723983,c)20.4to22.7,e)Below18.8,18.878,21.01,26.098000000000003,34.45400000000003,4,5.0,4.0,4.0,0.04892367906066536,0.04275332119643497,0.020595709570957098,0.06008552465245379,1.156251880427811
420,20.62,2017-01-31,11834.41015625,0.14522380198005136,0.24633082012364138,0.31114960629121313,c)20.4to22.7,e)Below18.8,18.878,20.912,26.004,34.45400000000003,4,5.0,5.0,4.0,0.04849660523763336,0.0430027475159002,0.020595709570957098,0.06008552465245379,1.1391208773805417
421,20.85,2017-02-28,12312.8701171875,0.15448888136647304,0.23554844727155633,0.48515468497750014,c)20.4to22.7,d)18.8to20.4,18.878,20.884,25.654000000000003,34.45400000000003,4,4.0,5.0,4.0,0.047961630695443645,0.043299514902944966,0.020595709570957098,0.06008552465245379,1.1180586888765442
422,22.92,2017-03-31,12438.009765625,0.1679236901614995,0.23897273369744165,0.12195984908131408,b)22.7to29.5,d)18.8to20.4,18.878,20.884,25.402,34.45400000000003,3,4.0,4.0,4.0,0.04363001745200698,0.04349757594196186,0.020595709570957098,0.06008552465245379,1.003353814389148
423,23.02,2017-04-30,12615.0595703125,0.20275525451207965,0.22920967326625075,0.1708149210592973,b)22.7to29.5,d)18.8to20.4,18.878,20.884,25.316000000000003,34.45400000000003,3,4.0,4.0,3.0,0.043440486533449174,0.04353525199272808,0.020595709570957098,0.06008552465245379,0.9976002556840712
424,22.85,2017-05-31,12325.1201171875,0.18418275168427237,0.2732443929893149,-0.27580317144818833,b)22.7to29.5,e)Below18.8,18.878,20.884,25.268,34.45400000000003,3,5.0,4.0,3.0,0.0437636761487965,0.04363953949859188,0.020595709570957098,0.06008552465245379,1.0031435105469202
425,22.38,2017-06-30,12118.25,0.15787906605444949,0.17226118500604604,-0.20141316130365405,c)20.4to22.7,e)Below18.8,18.878,20.884,25.242,34.45400000000003,3,5.0,5.0,3.0,0.044682752457551385,0.04368723300258402,0.020595709570957098,0.06008552465245379,1.0252095243523645
426,22.05,2017-07-31,12055.83984375,0.14589593937537063,0.13812821433559686,-0.061801157345326097,c)20.4to22.7,e)Below18.8,18.878,20.884,25.176000000000002,33.124000000000024,3,5.0,4.0,3.0,0.045351473922902494,0.04374454030439388,0.020595709570957098,0.06008552465245379,1.0406923561225172
427,21.39,2017-08-31,12828.8603515625,0.15555969665751496,0.22051531855890816,0.7694400567670945,c)20.4to22.7,e)Below18.8,18.878,20.884,24.948000000000004,32.60000000000001,3,5.0,4.0,3.0,0.04675081813931744,0.04381166263580176,0.020595709570957098,0.06008552465245379,1.0744281911032003
428,23.01,2017-09-30,13229.5703125,0.16441935551121506,0.2404649037585489,0.374820475044328,b)22.7to29.5,e)Below18.8,18.878,20.884,24.796,32.32200000000001,3,5.0,4.0,3.0,0.0434593654932638,0.04381166263580176,0.020595709570957098,0.06008552465245379,0.9910787846990189
429,23.54,2017-10-31,13023.98046875,0.15173804520288975,0.22402382525090014,-0.18648210536883258,b)22.7to29.5,e)Below18.8,18.878,20.884,24.636000000000003,32.03000000000001,3,5.0,4.0,3.0,0.04248088360237893,0.04381166263580176,0.020595709570957098,0.06008552465245379,0.9663007023285257
430,23.12,2017-11-30,12917.6396484375,0.13938459318128243,0.1251260886965242,-0.09798001822959357,b)22.7to29.5,e)Below18.8,18.878,20.884,24.366,31.914,3,5.0,4.0,3.0,0.04325259515570934,0.04381166263580176,0.020595709570957098,0.06008552465245379,0.9858427425163007
431,22.68,2017-12-31,13189.48046875,0.13923343599983676,0.1434006507024923,0.2525298686548023,c)20.4to22.7,e)Below18.8,18.878,20.884,24.238,31.884,3,5.0,4.0,3.0,0.04409171075837742,0.04397567994059222,0.020595709570957098,0.06008552465245379,1.0029382466731167
432,23.36,2018-01-31,12435.849609375,0.12126921207578531,0.05082124458964832,-0.6856653932599581,b)22.7to29.5,d)18.8to20.4,18.878,20.884,24.17,31.50400000000001,3,5.0,4.0,3.0,0.04280821917808219,0.04397567994059222,0.020595709570957098,0.06008552465245379,0.9704364084739142
433,21.83,2018-02-28,12096.73046875,0.11035918719908397,-0.01755396153621336,-0.3272337488250252,c)20.4to22.7,e)Below18.8,18.878,20.884,24.094,31.226000000000003,3,5.0,4.0,3.0,0.04580852038479157,0.0442089759465646,0.020595709570957098,0.06008552465245379,1.04050524002014
434,21.99,2018-03-31,12612.1103515625,0.11874077806279378,0.013997463357736217,0.5112586917371473,c)20.4to22.7,e)Below18.8,18.878,20.884,24.052,31.068,3,5.0,3.0,3.0,0.04547521600727604,0.04444476049607464,0.020595709570957098,0.06008552465245379,1.0260942095847956
435,22.62,2018-04-30,12604.8896484375,0.10195547846982858,-0.0008061731154194174,-0.0068702568471632475,c)20.4to22.7,e)Below18.8,18.878,20.884,24.034,30.888000000000005,3,5.0,3.0,3.0,0.044208664898320066,0.04444476049607464,0.020595709570957098,0.06008552465245379,0.9940213546893716
436,22.2,2018-05-31,12306.0,0.1092262726202653,-0.0015513128477212534,-0.2845463848780785,c)20.4to22.7,d)18.8to20.4,18.878,20.884,23.928,30.41800000000001,3,4.0,3.0,3.0,0.04504504504504505,0.044623016157474445,0.020689119170984458,0.06008552465245379,1.010712370390469
437,21.59,2018-06-30,12805.5,0.10946222432156918,0.0567119839910879,0.48707947342759716,c)20.4to22.7,e)Below18.8,18.878,20.884,23.86,30.294,3,5.0,3.0,3.0,0.04631773969430292,0.044722754921703176,0.021792223111502546,0.06008552465245379,1.0416517957035918
438,22.46,2018-07-31,12364.0595703125,0.10516674921036144,0.025566010378139437,-0.41367265286400334,c)20.4to22.7,e)Below18.8,18.878,20.884,23.794,30.234,3,5.0,3.0,3.0,0.04452359750667854,0.044722754921703176,0.021861985733309042,0.06008552465245379,0.9947896657228437
439,21.37,2018-08-31,12246.73046875,0.08499324937453596,-0.04537658582756332,-0.11387434772076332,c)20.4to22.7,e)Below18.8,18.878,20.884,23.708000000000002,30.116000000000003,3,5.0,3.0,3.0,0.04679457182966776,0.044833107476043785,0.02188088128217812,0.06008552465245379,1.0513409936748697
440,21.27,2018-09-30,11447.509765625,0.05343394372814094,-0.13470282894911667,-0.7831190914156614,c)20.4to22.7,d)18.8to20.4,18.878,20.884,23.638,30.002000000000002,3,5.0,3.0,3.0,0.047014574518100614,0.04497425130563883,0.02188088128217812,0.06008552465245379,1.0534051108051756
441,19.78,2018-10-31,11257.240234375,0.03938078462452652,-0.13565286270308463,-0.19945249418840216,d)18.8to20.4,d)18.8to20.4,18.878,20.856,23.58,29.964000000000002,4,4.0,3.0,3.0,0.05055611729019211,0.04504504504504505,0.02188088128217812,0.06008552465245379,1.14425137258145
442,19.21,2018-11-30,10558.9599609375,0.02108004447619627,-0.18259370532799335,-0.7443532434941615,d)18.8to20.4,d)18.8to20.4,18.878,20.830000000000002,23.548,29.936,4,4.0,3.0,4.0,0.052056220718375845,0.045106081691447544,0.02188088128217812,0.06008552465245379,1.1819186992420851
443,17.72,2018-12-31,11173.099609375,0.04011439441350304,-0.15287795938228466,0.6979547046786667,e)Below18.8,d)18.8to20.4,18.734,20.796,23.456,29.898,5,4.0,3.0,4.0,0.05643340857787811,0.045218235493053587,0.02188088128217812,0.06008552465245379,1.29355523558035
444,18.76,2019-01-31,11515.6396484375,0.037629890706913784,-0.07399654947932,0.36789079239041467,e)Below18.8,c)20.4to22.7,18.734,20.75,23.387999999999998,29.706000000000003,4,4.0,3.0,5.0,0.053304904051172705,0.04528986436218928,0.02188088128217812,0.06008552465245379,1.2097922917720354
445,18.91,2019-02-28,11526.0400390625,0.04123374645844584,-0.04717724604692064,0.010837842387411811,d)18.8to20.4,c)20.4to22.7,18.734,20.682000000000002,23.368,29.460000000000004,4,4.0,3.0,4.0,0.052882072977260705,0.04533092499951196,0.02188088128217812,0.06008552465245379,1.1976500056436532
446,19.17,2019-03-31,12344.080078125,0.057081825085715375,-0.021251817972262943,0.851678498034131,d)18.8to20.4,d)18.8to20.4,18.734,20.658,23.222,29.401999999999997,4,4.0,3.0,4.0,0.052164840897235255,0.04541334496508927,0.02188088128217812,0.06008552465245379,1.1767192502416828
447,20.41,2019-04-30,11726.83984375,0.035874926389042196,-0.06965945987447364,-0.6000352205771713,c)20.4to22.7,c)20.4to22.7,18.734,20.632,23.124,29.296000000000003,4,4.0,3.0,4.0,0.04899559039686428,0.045599976545018905,0.02188088128217812,0.06008552465245379,1.0888796112801111
448,19.0,2019-05-31,12398.7998046875,0.05218572451222876,0.007541021021249872,0.6876123182962699,d)18.8to20.4,c)20.4to22.7,18.734,20.6,23.084,29.262,4,4.0,3.0,4.0,0.05263157894736842,0.04576662873377667,0.02188088128217812,0.06008552465245379,1.1796888966363936
449,19.7,2019-06-30,12189.0400390625,0.0591350591596199,-0.04814024918492055,-0.20301297118680628,d)18.8to20.4,d)18.8to20.4,18.734,20.558,23.035999999999998,29.140000000000004,4,4.0,3.0,4.0,0.050761421319796954,0.045850565837186975,0.02188088128217812,0.06008552465245379,1.1285408015725849
450,19.44,2019-07-31,11939.2802734375,0.052145006307841205,-0.03435597300865023,-0.24588623697149803,d)18.8to20.4,d)18.8to20.4,18.734,20.5,23.014,29.102,4,4.0,3.0,4.0,0.05144032921810699,0.04610517549194265,0.02188088128217812,0.06008552465245379,1.1396467354624031
451,18.89,2019-08-31,12428.080078125,0.0623535318562769,0.014808002008189103,0.4912856991304393,d)18.8to20.4,d)18.8to20.4,18.734,20.436,22.956000000000003,28.996000000000002,4,4.0,3.0,4.0,0.05293806246691371,0.04633921291622888,0.02188088128217812,0.06008552465245379,1.1727237573383273
452,19.48,2019-09-30,12866.7900390625,0.07590799222885405,0.12398157350338024,0.42359877778034516,d)18.8to20.4,d)18.8to20.4,18.734,20.422,22.914,28.37000000000001,4,4.0,3.0,4.0,0.0513347022587269,0.046457810480623044,0.02188088128217812,0.06008552465245379,1.1276518074213517
453,20.09,2019-10-31,13236.3798828125,0.06523553406474702,0.17581037689806234,0.3446918859743153,d)18.8to20.4,e)Below18.8,18.734,20.406,22.886,28.172,4,5.0,4.0,4.0,0.049776007964161276,0.04660924529302019,0.02188088128217812,0.06008552465245379,1.0828894708019947
454,20.57,2019-11-30,13249.009765625,0.07023491858235972,0.2547646562388004,0.011450154429822668,c)20.4to22.7,d)18.8to20.4,18.734,20.406,22.858,28.008000000000003,3,4.0,4.0,4.0,0.04861448711716091,0.046674448282968496,0.022714483346596565,0.06008552465245379,1.0519128920790428
455,20.15,2019-12-31,12981.9697265625,0.0427825115989577,0.16189510345631697,-0.2418656582972818,d)18.8to20.4,d)18.8to20.4,18.734,20.392,22.82,27.858,4,4.0,5.0,3.0,0.04962779156327544,0.04671807947115265,0.02307786914972233,0.06008552465245379,1.0786245994942325
456,19.71,2020-01-31,11890.349609375,0.00857225082010742,0.03253922251625352,-1.009048833278908,d)18.8to20.4,c)20.4to22.7,18.734,20.356,22.728,27.574000000000005,4,4.0,4.0,4.0,0.050735667174023336,0.0467726949844926,0.023860279344163845,0.06008552465245379,1.1093980773851055
457,18.01,2020-02-29,9935.83984375,-0.03393450187287437,-0.13796587465627463,-1.9725338579622158,e)Below18.8,c)20.4to22.7,18.668000000000003,20.312,22.644000000000002,27.214000000000006,5,3.0,4.0,4.0,0.05552470849528039,0.04680552561520841,0.025673255941703537,0.06008552465245379,1.2533742530421468
458,15.17,2020-03-31,10861.6396484375,-0.010349582263539502,-0.1200932285196804,1.118133729101757,e)Below18.8,b)22.7to29.5,18.644,20.28,22.584,27.036000000000005,5,3.0,4.0,5.0,0.06591957811470006,0.046915526959424844,0.02642060288285488,0.06057855138422679,1.5
459,16.44,2020-04-30,11586.849609375,0.003031926070984392,-0.011937592415369291,0.8012160054031892,e)Below18.8,b)22.7to29.5,18.575999999999997,20.246,22.5,26.978,5,3.0,4.0,5.0,0.0608272506082725,0.047025631567610984,0.026528376156924847,0.06075703689250354,1.4032182020582402
460,17.72,2020-05-31,12310.9296875,0.024960506882397926,-0.007086985722140615,0.7498984823682964,e)Below18.8,c)20.4to22.7,18.552,20.227999999999998,22.448,26.89,5,3.0,4.0,5.0,0.05643340857787811,0.04714783391158525,0.026823122837134936,0.06075703689250354,1.2736370066577631
461,18.71,2020-06-30,12313.3603515625,0.017762330612588206,0.010199352213265955,0.0023692742538869993,e)Below18.8,c)20.4to22.7,18.552,20.186,22.404,26.782000000000004,4,4.0,4.0,5.0,0.053447354355959376,0.04735991200454332,0.027326604345124628,0.06075703689250354,1.1820928383977292
462,18.62,2020-07-31,12945.3798828125,0.05235986946879341,0.08426802841820957,0.6159353871291184,e)Below18.8,c)20.4to22.7,18.552,20.134,22.355999999999998,26.592000000000006,4,4.0,4.0,4.0,0.05370569280343716,0.047630996015285476,0.03026055891857933,0.06075703689250354,1.1991933886052617
463,19.94,2020-08-31,12760.73046875,0.06418527315866465,0.0267660321251475,-0.17116476988766438,d)18.8to20.4,c)20.4to22.7,18.552,20.102,22.298000000000002,26.478,4,4.0,4.0,4.0,0.05015045135406218,0.04782401858984328,0.030724493131176686,0.06075703689250354,1.0774637267727774
464,19.7,2020-09-30,11556.48046875,0.013019939709517337,-0.10183655490876198,-1.1324586813732438,d)18.8to20.4,e)Below18.8,18.552,20.03,22.228,26.372000000000003,4,5.0,4.0,4.0,0.050761421319796954,0.04789276424740925,0.030976150260001705,0.06075703689250354,1.096325442146405
465,17.74,2020-10-31,13291.16015625,0.03354227789959059,0.004138614479373803,1.8012539636344451,e)Below18.8,c)20.4to22.7,18.506,19.92,22.2,26.246000000000002,5,4.0,4.0,4.0,0.056369785794813984,0.04795013461905452,0.031264784860380514,0.06075703689250354,1.2854868853890427
466,18.94,2020-11-30,13718.7802734375,0.05539919580701187,0.03545702781737958,0.38607926967436335,d)18.8to20.4,c)20.4to22.7,18.506,19.87,22.164,26.156000000000002,4,4.0,3.0,5.0,0.05279831045406547,0.04801927688618336,0.031344530481652574,0.06075703689250354,1.1624830438156406
467,20.52,2020-12-31,13432.8701171875,0.07419307673025681,0.03473281790993621,-0.2500894253436652,c)20.4to22.7,c)20.4to22.7,18.506,19.87,22.11,26.084000000000003,3,4.0,4.0,4.0,0.04873294346978558,0.04808848558848559,0.03136664529603569,0.06075703689250354,1.021927502367047
468,20.24,2021-01-31,13786.2900390625,0.09037827731148615,0.1594520339580796,0.3157209907861418,d)18.8to20.4,e)Below18.8,18.506,19.87,22.078,25.982000000000003,3,5.0,4.0,3.0,0.049407114624505935,0.04821628794562579,0.03181352628868924,0.06075703689250354,1.0411431320540367
469,21.23,2021-02-28,15008.33984375,0.10120566226365506,0.5105255398405788,1.063708772606618,c)20.4to22.7,e)Below18.8,18.506,19.87,22.058,25.552000000000007,3,5.0,5.0,3.0,0.047103155911446065,0.04821628794562579,0.03206009860687112,0.06075703689250354,0.9612107736685962
470,22.22,2021-03-31,15135.91015625,0.10154309791773368,0.3935198226197252,0.10199953931863437,c)20.4to22.7,d)18.8to20.4,18.506,19.87,22.058,25.386000000000003,2,4.0,5.0,3.0,0.045004500450045004,0.04821628794562579,0.03220926214927624,0.06075703689250354,0.8874942959838664
471,22.55,2021-04-30,15421.1298828125,0.10052655588337896,0.33091654787123126,0.22612691826376174,c)20.4to22.7,d)18.8to20.4,18.506,19.87,22.058,25.298000000000002,2,4.0,5.0,2.0,0.044345898004434586,0.04821628794562579,0.032404990058313425,0.06075703689250354,0.86348816493475
472,22.47,2021-05-31,15531.0400390625,0.12088627873821226,0.261565164719612,0.08552692863769895,c)20.4to22.7,d)18.8to20.4,18.506,19.87,22.058,25.264000000000003,2,4.0,5.0,2.0,0.044503782821539835,0.04821628794562579,0.03296353670098341,0.06075703689250354,0.8664254196663344
473,22.74,2021-06-30,15544.3896484375,0.10073788920798066,0.2624002875433593,0.010314525755974913,b)22.7to29.5,e)Below18.8,18.506,19.87,22.058,25.236,2,5.0,4.0,2.0,0.04397537379067722,0.04821628794562579,0.03301310688637355,0.06075703689250354,0.8471408284979258
474,22.72,2021-07-31,15835.08984375,0.0989814523299943,0.22322326475518506,0.22441552371280515,b)22.7to29.5,d)18.8to20.4,18.506,19.87,22.058,25.158,2,4.0,4.0,2.0,0.04401408450704226,0.04821628794562579,0.03308684481514344,0.06075703689250354,0.8481324803660544
475,22.56,2021-08-31,15260.6904296875,0.09037507511647931,0.19591041179497526,-0.4352860032221759,c)20.4to22.7,d)18.8to20.4,18.506,19.87,22.058,24.884000000000007,2,4.0,4.0,2.0,0.044326241134751775,0.04821628794562579,0.03322648423579911,0.06075703689250354,0.8587007366186423
476,21.66,2021-09-30,15688.76953125,0.09421012968628246,0.35757331773061574,0.3366131593074453,c)20.4to22.7,d)18.8to20.4,18.506,19.87,22.014,24.788,3,4.0,4.0,2.0,0.04616805170821791,0.04821628794562579,0.03322648423579911,0.06075703689250354,0.9256013396117175
477,22.33,2021-10-31,15100.1298828125,0.08382903038428027,0.13610322238964634,-0.4502377173162033,c)20.4to22.7,d)18.8to20.4,18.506,19.87,22.014,24.588000000000005,2,4.0,5.0,3.0,0.04478280340349306,0.04821628794562579,0.03322648423579911,0.06075703689250354,0.8752845761962362
478,20.86,2021-11-30,15884.8603515625,0.0767141874716383,0.1578915934909313,0.6236214984957522,c)20.4to22.7,d)18.8to20.4,18.506,19.87,21.918,24.308000000000003,3,4.0,4.0,2.0,0.04793863854266539,0.04821628794562579,0.03334947348304209,0.06075703689250354,0.9898696064727683
479,21.83,2021-12-31,15471.2001953125,0.06824074553021942,0.15174196283763175,-0.3124938945095437,c)20.4to22.7,c)20.4to22.7,18.506,19.87,21.846,24.234,3,4.0,3.0,3.0,0.04580852038479157,0.04821628794562579,0.0333767237793598,0.06075703689250354,0.9120620881549238
480,21.24,2022-01-31,14461.01953125,0.04438935849477606,0.04894206420115199,-0.7835311944591608,c)20.4to22.7,c)20.4to22.7,18.506,19.87,21.83,24.150000000000002,3,4.0,3.0,3.0,0.04708097928436912,0.04821628794562579,0.03340962022199551,0.06075703689250354,0.9584857072631285
481,19.78,2022-02-28,14414.75,0.034141185000863314,-0.03955066649141692,-0.03839524411125694,d)18.8to20.4,c)20.4to22.7,18.506,19.84,21.805999999999997,24.082,4,4.0,3.0,3.0,0.05055611729019211,0.048355910726758,0.033453769736164804,0.06075703689250354,1.080584003036549
482,19.64,2022-03-31,14097.8798828125,0.026690284836001554,-0.06858063127501257,-0.26378823123883466,d)18.8to20.4,b)22.7to29.5,18.506,19.828,21.712,24.046,4,3.0,2.0,4.0,0.05091649694501018,0.04841445303270665,0.03370246985631965,0.06075703689250354,1.0924813880391133
483,18.63,2022-04-30,14388.349609375,0.02811385914079474,-0.06697176414995232,0.2472454544742959,e)Below18.8,b)22.7to29.5,18.506,19.798,21.618000000000002,24.032,4,3.0,2.0,4.0,0.05367686527106817,0.04847310882036707,0.033998697253682326,0.06075703689250354,1.1944723223092457
484,18.78,2022-05-31,12783.76953125,0.007442514307392578,-0.17688902358778114,-1.3382327688892173,e)Below18.8,b)22.7to29.5,18.506,19.78,21.578,23.894000000000002,4,3.0,2.0,4.0,0.05324813631522896,0.04855554617739714,0.03415712031310645,0.06075703689250354,1.1764137163297144
485,16.67,2022-06-30,13484.0498046875,0.0225412052843851,-0.13254556083243207,0.6573462749549668,e)Below18.8,c)20.4to22.7,18.445999999999998,19.772000000000002,21.516000000000002,23.86,5,3.0,2.0,4.0,0.05998800239952009,0.04861448711716091,0.03415712031310645,0.06075703689250354,1.4275771034247722
486,17.35,2022-07-31,12834.9599609375,0.012925190236189366,-0.1894608690203694,-0.5776512426031131,e)Below18.8,c)20.4to22.7,18.424,19.76,21.45,23.86,5,3.0,2.0,5.0,0.05763688760806916,0.04864998942031366,0.03415712031310645,0.06075703689250354,1.3378543748786145
487,16.39,2022-08-31,12114.3603515625,-0.011138947348709372,-0.2061721972948395,-0.6737220325437145,e)Below18.8,c)20.4to22.7,18.386,19.748,21.424,23.86,5,3.0,2.0,5.0,0.06101281269066504,0.048709217596626,0.03415712031310645,0.060836528712392125,1.4611644647400976
488,15.4,2022-09-30,13253.740234375,0.0003653923945234006,-0.15520843059264378,1.128624062432361,e)Below18.8,b)22.7to29.5,18.386,19.748,21.424,23.86,5,3.0,3.0,5.0,0.06493506493506493,0.048709217596626,0.03415712031310645,0.061046687787162005,1.5
489,16.7,2022-10-31,14397.0400390625,0.021085098731636574,-0.0465618408057723,1.0351491287468226,e)Below18.8,b)22.7to29.5,18.325999999999997,19.726,21.424,23.86,5,3.0,2.0,5.0,0.059880239520958084,0.048709217596626,0.03415712031310645,0.061046687787162005,1.4154407442630108
490,18.48,2022-11-30,13923.58984375,0.015574829809317015,-0.1234679099725029,-0.3946229452953549,e)Below18.8,b)22.7to29.5,18.325999999999997,19.716,21.424,23.86,4,3.0,3.0,5.0,0.05411255411255411,0.048828311265225466,0.03415712031310645,0.061046687787162005,1.196516468791369
491,17.22,2022-12-31,15128.26953125,0.029399020940871746,-0.022165744075007265,1.03824921677717,e)Below18.8,c)20.4to22.7,18.291999999999998,19.706,21.424,23.86,5,3.0,3.0,4.0,0.05807200929152149,0.04893565255040121,0.03415712031310645,0.061046687787162005,1.3397732875374626
492,18.92,2023-01-31,15365.1396484375,0.04711041273535828,0.06252118775123106,0.18788939477700684,d)18.8to20.4,b)22.7to29.5,18.325999999999997,19.706,21.424,23.86,4,3.0,3.0,5.0,0.05285412262156448,0.04893565255040121,0.03415712031310645,0.061046687787162005,1.1457245481893308
493,18.94,2023-02-28,15628.83984375,0.05839775275021046,0.08422552203472145,0.2059468651865961,d)18.8to20.4,c)20.4to22.7,18.386,19.706,21.424,23.86,4,3.0,4.0,4.0,0.05279831045406547,0.04893565255040121,0.03415712031310645,0.061046687787162005,1.1436489414488036
494,19.68,2023-03-31,15922.3798828125,0.052493507255744774,0.1294166225819775,0.2253833620387784,d)18.8to20.4,c)20.4to22.7,18.424,19.706,21.424,23.86,4,3.0,4.0,4.0,0.0508130081300813,0.04893565255040121,0.03415712031310645,0.060836528712392125,1.0703672117306153
495,20.03,2023-04-30,15664.01953125,0.048538780872099264,0.0886599197620146,-0.1947148756384509,d)18.8to20.4,c)20.4to22.7,18.445999999999998,19.716,21.424,23.86,3,3.0,4.0,4.0,0.04992511233150274,0.04893565255040121,0.03415712031310645,0.060836528712392125,1.0370870210573346
